census_id,county_fips_code,year,aggrp,race,gender,population
11011,185,2016,55-59,hisp-lt,female,85
11012,185,2016,55-59,native-am,male,10
11013,185,2016,55-59,native-am,female,22
11014,185,2016,55-59,other,male,23
11015,185,2016,55-59,other,female,26
11016,185,2016,60-64,white,male,1492
11017,185,2016,60-64,white,female,1641
11018,185,2016,60-64,black,male,830
11019,185,2016,60-64,black,female,996
11020,185,2016,60-64,asia-pi,male,76
11021,185,2016,60-64,asia-pi,female,128
11022,185,2016,60-64,hisp-lt,male,47
11023,185,2016,60-64,hisp-lt,female,56
11024,185,2016,60-64,native-am,male,12
11025,185,2016,60-64,native-am,female,11
11026,185,2016,60-64,other,male,16
11027,185,2016,60-64,other,female,14
11028,185,2016,65+,white,male,3993
11029,185,2016,65+,white,female,5145
11030,185,2016,65+,black,male,1493
11031,185,2016,65+,black,female,2227
11032,185,2016,65+,asia-pi,male,72
11033,185,2016,65+,asia-pi,female,127
11034,185,2016,65+,hisp-lt,male,95
11035,185,2016,65+,hisp-lt,female,136
11036,185,2016,65+,native-am,male,19
11037,185,2016,65+,native-am,female,24
11038,185,2016,65+,other,male,28
11039,185,2016,65+,other,female,49
11040,187,2016,18-24,white,male,2307
11041,187,2016,18-24,white,female,2182
11042,187,2016,18-24,black,male,80
11043,187,2016,18-24,black,female,32
11044,187,2016,18-24,asia-pi,male,30
11045,187,2016,18-24,asia-pi,female,19
11046,187,2016,18-24,hisp-lt,male,129
11047,187,2016,18-24,hisp-lt,female,152
11048,187,2016,18-24,native-am,male,5
11049,187,2016,18-24,native-am,female,18
11050,187,2016,18-24,other,male,46
11051,187,2016,18-24,other,female,34
11052,187,2016,25-29,white,male,766
11053,187,2016,25-29,white,female,819
11054,187,2016,25-29,black,male,32
11055,187,2016,25-29,black,female,21
11056,187,2016,25-29,asia-pi,male,4
11057,187,2016,25-29,asia-pi,female,14
11058,187,2016,25-29,hisp-lt,male,65
11059,187,2016,25-29,hisp-lt,female,44
11060,187,2016,25-29,native-am,male,9
11061,187,2016,25-29,native-am,female,5
11062,187,2016,25-29,other,male,22
11063,187,2016,25-29,other,female,7
11064,187,2016,30-34,white,male,726
11065,187,2016,30-34,white,female,686
11066,187,2016,30-34,black,male,22
11067,187,2016,30-34,black,female,11
11068,187,2016,30-34,asia-pi,male,6
11069,187,2016,30-34,asia-pi,female,7
11070,187,2016,30-34,hisp-lt,male,64
11071,187,2016,30-34,hisp-lt,female,32
11072,187,2016,30-34,native-am,male,6
11073,187,2016,30-34,native-am,female,4
11074,187,2016,30-34,other,male,9
11075,187,2016,30-34,other,female,11
11076,187,2016,35-39,white,male,722
11077,187,2016,35-39,white,female,774
11078,187,2016,35-39,black,male,14
11079,187,2016,35-39,black,female,7
11080,187,2016,35-39,asia-pi,male,6
11081,187,2016,35-39,asia-pi,female,5
11082,187,2016,35-39,hisp-lt,male,47
11083,187,2016,35-39,hisp-lt,female,37
11084,187,2016,35-39,native-am,male,6
11085,187,2016,35-39,native-am,female,5
11086,187,2016,35-39,other,male,14
11087,187,2016,35-39,other,female,16
11088,187,2016,40-44,white,male,727
11089,187,2016,40-44,white,female,761
11090,187,2016,40-44,black,male,9
11091,187,2016,40-44,black,female,4
11092,187,2016,40-44,asia-pi,male,8
11093,187,2016,40-44,asia-pi,female,8
11094,187,2016,40-44,hisp-lt,male,46
11095,187,2016,40-44,hisp-lt,female,70
11096,187,2016,40-44,native-am,male,6
11097,187,2016,40-44,native-am,female,7
11098,187,2016,40-44,other,male,9
11099,187,2016,40-44,other,female,8
11100,187,2016,45-49,white,male,771
11101,187,2016,45-49,white,female,790
11102,187,2016,45-49,black,male,9
11103,187,2016,45-49,black,female,7
11104,187,2016,45-49,asia-pi,male,3
11105,187,2016,45-49,asia-pi,female,13
11106,187,2016,45-49,hisp-lt,male,48
11107,187,2016,45-49,hisp-lt,female,38
11108,187,2016,45-49,native-am,male,4
11109,187,2016,45-49,native-am,female,4
11110,187,2016,45-49,other,male,7
11111,187,2016,45-49,other,female,10
11112,187,2016,50-54,white,male,908
11113,187,2016,50-54,white,female,913
11114,187,2016,50-54,black,male,15
11115,187,2016,50-54,black,female,12
11116,187,2016,50-54,asia-pi,male,7
11117,187,2016,50-54,asia-pi,female,4
11118,187,2016,50-54,hisp-lt,male,28
11119,187,2016,50-54,hisp-lt,female,27
11120,187,2016,50-54,native-am,male,9
11121,187,2016,50-54,native-am,female,9
11122,187,2016,50-54,other,male,14
11123,187,2016,50-54,other,female,8
11124,187,2016,55-59,white,male,962
11125,187,2016,55-59,white,female,1100
11126,187,2016,55-59,black,male,14
11127,187,2016,55-59,black,female,16
11128,187,2016,55-59,asia-pi,male,4
11129,187,2016,55-59,asia-pi,female,7
11130,187,2016,55-59,hisp-lt,male,25
11131,187,2016,55-59,hisp-lt,female,33
11132,187,2016,55-59,native-am,male,13
11133,187,2016,55-59,native-am,female,5
11134,187,2016,55-59,other,male,14
11135,187,2016,55-59,other,female,13
11136,187,2016,60-64,white,male,931
11137,187,2016,60-64,white,female,1021
11138,187,2016,60-64,black,male,15
11139,187,2016,60-64,black,female,11
11140,187,2016,60-64,asia-pi,male,3
11141,187,2016,60-64,asia-pi,female,11
11142,187,2016,60-64,hisp-lt,male,16
11143,187,2016,60-64,hisp-lt,female,22
11144,187,2016,60-64,native-am,male,12
11145,187,2016,60-64,native-am,female,12
11146,187,2016,60-64,other,male,24
11147,187,2016,60-64,other,female,6
11148,187,2016,65+,white,male,2340
11149,187,2016,65+,white,female,2687
11150,187,2016,65+,black,male,14
11151,187,2016,65+,black,female,18
11152,187,2016,65+,asia-pi,male,7
11153,187,2016,65+,asia-pi,female,8
11154,187,2016,65+,hisp-lt,male,40
11155,187,2016,65+,hisp-lt,female,30
11156,187,2016,65+,native-am,male,26
11157,187,2016,65+,native-am,female,26
11158,187,2016,65+,other,male,28
11159,187,2016,65+,other,female,30
11160,189,2016,18-24,white,male,439
11161,189,2016,18-24,white,female,415
11162,189,2016,18-24,black,male,421
11163,189,2016,18-24,black,female,447
11164,189,2016,18-24,asia-pi,male,3
11165,189,2016,18-24,asia-pi,female,3
11166,189,2016,18-24,hisp-lt,male,36
11167,189,2016,18-24,hisp-lt,female,35
11168,189,2016,18-24,native-am,male,5
11169,189,2016,18-24,native-am,female,4
11170,189,2016,18-24,other,male,17
11171,189,2016,18-24,other,female,17
11172,189,2016,25-29,white,male,292
11173,189,2016,25-29,white,female,344
11174,189,2016,25-29,black,male,279
11175,189,2016,25-29,black,female,339
11176,189,2016,25-29,asia-pi,male,3
11177,189,2016,25-29,asia-pi,female,5
11178,189,2016,25-29,hisp-lt,male,16
11179,189,2016,25-29,hisp-lt,female,23
11180,189,2016,25-29,native-am,male,3
11181,189,2016,25-29,native-am,female,2
11182,189,2016,25-29,other,male,13
11183,189,2016,25-29,other,female,9
11184,189,2016,30-34,white,male,299
11185,189,2016,30-34,white,female,320
11186,189,2016,30-34,black,male,229
11187,189,2016,30-34,black,female,312
11188,189,2016,30-34,asia-pi,male,4
11189,189,2016,30-34,asia-pi,female,1
11190,189,2016,30-34,hisp-lt,male,20
11191,189,2016,30-34,hisp-lt,female,20
11192,189,2016,30-34,native-am,male,1
11193,189,2016,30-34,native-am,female,1
11194,189,2016,30-34,other,male,3
11195,189,2016,30-34,other,female,8
11196,189,2016,35-39,white,male,269
11197,189,2016,35-39,white,female,310
11198,189,2016,35-39,black,male,217
11199,189,2016,35-39,black,female,287
11200,189,2016,35-39,asia-pi,male,4
11201,189,2016,35-39,asia-pi,female,3
11202,189,2016,35-39,hisp-lt,male,28
11203,189,2016,35-39,hisp-lt,female,25
11204,189,2016,35-39,native-am,male,3
11205,189,2016,35-39,native-am,female,2
11206,189,2016,35-39,other,male,8
11207,189,2016,35-39,other,female,7
11208,189,2016,40-44,white,male,334
11209,189,2016,40-44,white,female,357
11210,189,2016,40-44,black,male,191
11211,189,2016,40-44,black,female,246
11212,189,2016,40-44,asia-pi,male,2
11213,189,2016,40-44,asia-pi,female,6
11214,189,2016,40-44,hisp-lt,male,12
11215,189,2016,40-44,hisp-lt,female,13
11216,189,2016,40-44,native-am,male,3
11217,189,2016,40-44,native-am,female,3
11218,189,2016,40-44,other,male,6
11219,189,2016,40-44,other,female,2
11220,189,2016,45-49,white,male,378
11221,189,2016,45-49,white,female,404
11222,189,2016,45-49,black,male,196
11223,189,2016,45-49,black,female,243
11224,189,2016,45-49,asia-pi,male,2
11225,189,2016,45-49,asia-pi,female,5
11226,189,2016,45-49,hisp-lt,male,21
11227,189,2016,45-49,hisp-lt,female,16
11228,189,2016,45-49,native-am,male,2
11229,189,2016,45-49,native-am,female,1
11230,189,2016,45-49,other,male,2
11231,189,2016,45-49,other,female,9
11232,189,2016,50-54,white,male,437
11233,189,2016,50-54,white,female,441
11234,189,2016,50-54,black,male,290
11235,189,2016,50-54,black,female,341
11236,189,2016,50-54,asia-pi,male,2
11237,189,2016,50-54,asia-pi,female,1
11238,189,2016,50-54,hisp-lt,male,8
11239,189,2016,50-54,hisp-lt,female,17
11240,189,2016,50-54,native-am,male,4
11241,189,2016,50-54,native-am,female,5
11242,189,2016,50-54,other,male,3
11243,189,2016,50-54,other,female,2
11244,189,2016,55-59,white,male,416
11245,189,2016,55-59,white,female,477
11246,189,2016,55-59,black,male,270
11247,189,2016,55-59,black,female,294
11248,189,2016,55-59,asia-pi,male,3
11249,189,2016,55-59,asia-pi,female,3
11250,189,2016,55-59,hisp-lt,male,17
11251,189,2016,55-59,hisp-lt,female,9
11252,189,2016,55-59,native-am,male,2
11253,189,2016,55-59,native-am,female,2
11254,189,2016,55-59,other,male,3
11255,189,2016,55-59,other,female,9
11256,189,2016,60-64,white,male,380
11257,189,2016,60-64,white,female,445
11258,189,2016,60-64,black,male,228
11259,189,2016,60-64,black,female,282
11260,189,2016,60-64,asia-pi,male,5
11261,189,2016,60-64,asia-pi,female,6
11262,189,2016,60-64,hisp-lt,male,10
11263,189,2016,60-64,hisp-lt,female,8
11264,189,2016,60-64,native-am,male,2
11265,189,2016,60-64,native-am,female,3
11266,189,2016,60-64,other,male,2
11267,189,2016,60-64,other,female,1
11268,189,2016,65+,white,male,1082
11269,189,2016,65+,white,female,1403
11270,189,2016,65+,black,male,405
11271,189,2016,65+,black,female,686
11272,189,2016,65+,asia-pi,male,5
11273,189,2016,65+,asia-pi,female,6
11274,189,2016,65+,hisp-lt,male,10
11275,189,2016,65+,hisp-lt,female,9
11276,189,2016,65+,native-am,male,4
11277,189,2016,65+,native-am,female,5
11278,189,2016,65+,other,male,10
11279,189,2016,65+,other,female,5
11280,191,2016,18-24,white,male,277
11281,191,2016,18-24,white,female,254
11282,191,2016,18-24,black,male,230
11283,191,2016,18-24,black,female,203
11284,191,2016,18-24,asia-pi,male,4
11285,191,2016,18-24,asia-pi,female,5
11286,191,2016,18-24,hisp-lt,male,17
11287,191,2016,18-24,hisp-lt,female,15
11288,191,2016,18-24,native-am,male,1
11289,191,2016,18-24,native-am,female,1
11290,191,2016,18-24,other,male,13
11291,191,2016,18-24,other,female,16
11292,191,2016,25-29,white,male,194
11293,191,2016,25-29,white,female,226
11294,191,2016,25-29,black,male,132
11295,191,2016,25-29,black,female,153
11296,191,2016,25-29,asia-pi,male,3
11297,191,2016,25-29,asia-pi,female,1
11298,191,2016,25-29,hisp-lt,male,17
11299,191,2016,25-29,hisp-lt,female,9
11300,191,2016,25-29,native-am,male,1
11301,191,2016,25-29,native-am,female,0
11302,191,2016,25-29,other,male,3
11303,191,2016,25-29,other,female,10
11304,191,2016,30-34,white,male,185
11305,191,2016,30-34,white,female,179
11306,191,2016,30-34,black,male,111
11307,191,2016,30-34,black,female,114
11308,191,2016,30-34,asia-pi,male,1
11309,191,2016,30-34,asia-pi,female,5
11310,191,2016,30-34,hisp-lt,male,14
11311,191,2016,30-34,hisp-lt,female,10
11312,191,2016,30-34,native-am,male,1
11313,191,2016,30-34,native-am,female,1
11314,191,2016,30-34,other,male,1
11315,191,2016,30-34,other,female,4
11316,191,2016,35-39,white,male,203
11317,191,2016,35-39,white,female,193
11318,191,2016,35-39,black,male,121
11319,191,2016,35-39,black,female,134
11320,191,2016,35-39,asia-pi,male,2
11321,191,2016,35-39,asia-pi,female,1
11322,191,2016,35-39,hisp-lt,male,9
11323,191,2016,35-39,hisp-lt,female,8
11324,191,2016,35-39,native-am,male,0
11325,191,2016,35-39,native-am,female,1
11326,191,2016,35-39,other,male,2
11327,191,2016,35-39,other,female,2
11328,191,2016,40-44,white,male,232
11329,191,2016,40-44,white,female,228
11330,191,2016,40-44,black,male,120
11331,191,2016,40-44,black,female,133
11332,191,2016,40-44,asia-pi,male,0
11333,191,2016,40-44,asia-pi,female,1
11334,191,2016,40-44,hisp-lt,male,9
11335,191,2016,40-44,hisp-lt,female,15
11336,191,2016,40-44,native-am,male,2
11337,191,2016,40-44,native-am,female,0
11338,191,2016,40-44,other,male,3
11339,191,2016,40-44,other,female,3
11340,191,2016,45-49,white,male,288
11341,191,2016,45-49,white,female,285
11342,191,2016,45-49,black,male,125
11343,191,2016,45-49,black,female,155
11344,191,2016,45-49,asia-pi,male,0
11345,191,2016,45-49,asia-pi,female,3
11346,191,2016,45-49,hisp-lt,male,7
11347,191,2016,45-49,hisp-lt,female,16
11348,191,2016,45-49,native-am,male,0
11349,191,2016,45-49,native-am,female,2
11350,191,2016,45-49,other,male,2
11351,191,2016,45-49,other,female,3
11352,191,2016,50-54,white,male,301
11353,191,2016,50-54,white,female,342
11354,191,2016,50-54,black,male,179
11355,191,2016,50-54,black,female,186
11356,191,2016,50-54,asia-pi,male,1
11357,191,2016,50-54,asia-pi,female,3
11358,191,2016,50-54,hisp-lt,male,7
11359,191,2016,50-54,hisp-lt,female,5
11360,191,2016,50-54,native-am,male,2
11361,191,2016,50-54,native-am,female,4
11362,191,2016,50-54,other,male,8
11363,191,2016,50-54,other,female,2
11364,191,2016,55-59,white,male,380
11365,191,2016,55-59,white,female,390
11366,191,2016,55-59,black,male,182
11367,191,2016,55-59,black,female,191
11368,191,2016,55-59,asia-pi,male,1
11369,191,2016,55-59,asia-pi,female,3
11370,191,2016,55-59,hisp-lt,male,7
11371,191,2016,55-59,hisp-lt,female,5
11372,191,2016,55-59,native-am,male,1
11373,191,2016,55-59,native-am,female,1
11374,191,2016,55-59,other,male,4
11375,191,2016,55-59,other,female,4
11376,191,2016,60-64,white,male,446
11377,191,2016,60-64,white,female,432
11378,191,2016,60-64,black,male,165
11379,191,2016,60-64,black,female,245
11380,191,2016,60-64,asia-pi,male,0
11381,191,2016,60-64,asia-pi,female,1
11382,191,2016,60-64,hisp-lt,male,7
11383,191,2016,60-64,hisp-lt,female,6
11384,191,2016,60-64,native-am,male,2
11385,191,2016,60-64,native-am,female,6
11386,191,2016,60-64,other,male,2
11387,191,2016,60-64,other,female,2
11388,191,2016,65+,white,male,1157
11389,191,2016,65+,white,female,1167
11390,191,2016,65+,black,male,436
11391,191,2016,65+,black,female,569
11392,191,2016,65+,asia-pi,male,5
11393,191,2016,65+,asia-pi,female,6
11394,191,2016,65+,hisp-lt,male,11
11395,191,2016,65+,hisp-lt,female,17
11396,191,2016,65+,native-am,male,9
11397,191,2016,65+,native-am,female,8
11398,191,2016,65+,other,male,13
11399,191,2016,65+,other,female,7
11400,193,2016,18-24,white,male,166
11401,193,2016,18-24,white,female,145
11402,193,2016,18-24,black,male,557
11403,193,2016,18-24,black,female,352
11404,193,2016,18-24,asia-pi,male,16
11405,193,2016,18-24,asia-pi,female,9
11406,193,2016,18-24,hisp-lt,male,46
11407,193,2016,18-24,hisp-lt,female,21
11408,193,2016,18-24,native-am,male,3
11409,193,2016,18-24,native-am,female,1
11410,193,2016,18-24,other,male,11
11411,193,2016,18-24,other,female,5
11412,193,2016,25-29,white,male,161
11413,193,2016,25-29,white,female,101
11414,193,2016,25-29,black,male,469
11415,193,2016,25-29,black,female,243
11416,193,2016,25-29,asia-pi,male,10
11417,193,2016,25-29,asia-pi,female,3
11418,193,2016,25-29,hisp-lt,male,28
11419,193,2016,25-29,hisp-lt,female,8
11420,193,2016,25-29,native-am,male,6
11421,193,2016,25-29,native-am,female,1
11422,193,2016,25-29,other,male,4
11423,193,2016,25-29,other,female,1
11424,193,2016,30-34,white,male,151
11425,193,2016,30-34,white,female,107
11426,193,2016,30-34,black,male,408
11427,193,2016,30-34,black,female,176
11428,193,2016,30-34,asia-pi,male,6
11429,193,2016,30-34,asia-pi,female,3
11430,193,2016,30-34,hisp-lt,male,48
11431,193,2016,30-34,hisp-lt,female,18
11432,193,2016,30-34,native-am,male,7
11433,193,2016,30-34,native-am,female,2
11434,193,2016,30-34,other,male,1
11435,193,2016,30-34,other,female,4
11436,193,2016,35-39,white,male,135
11437,193,2016,35-39,white,female,102
11438,193,2016,35-39,black,male,343
11439,193,2016,35-39,black,female,221
11440,193,2016,35-39,asia-pi,male,7
11441,193,2016,35-39,asia-pi,female,1
11442,193,2016,35-39,hisp-lt,male,28
11443,193,2016,35-39,hisp-lt,female,5
11444,193,2016,35-39,native-am,male,3
11445,193,2016,35-39,native-am,female,1
11446,193,2016,35-39,other,male,4
11447,193,2016,35-39,other,female,1
11448,193,2016,40-44,white,male,155
11449,193,2016,40-44,white,female,93
11450,193,2016,40-44,black,male,303
11451,193,2016,40-44,black,female,191
11452,193,2016,40-44,asia-pi,male,4
11453,193,2016,40-44,asia-pi,female,7
11454,193,2016,40-44,hisp-lt,male,26
11455,193,2016,40-44,hisp-lt,female,17
11456,193,2016,40-44,native-am,male,0
11457,193,2016,40-44,native-am,female,0
11458,193,2016,40-44,other,male,2
11459,193,2016,40-44,other,female,1
11460,193,2016,45-49,white,male,161
11461,193,2016,45-49,white,female,106
11462,193,2016,45-49,black,male,291
11463,193,2016,45-49,black,female,197
11464,193,2016,45-49,asia-pi,male,16
11465,193,2016,45-49,asia-pi,female,16
11466,193,2016,45-49,hisp-lt,male,27
11467,193,2016,45-49,hisp-lt,female,11
11468,193,2016,45-49,native-am,male,0
11469,193,2016,45-49,native-am,female,0
11470,193,2016,45-49,other,male,1
11471,193,2016,45-49,other,female,1
11472,193,2016,50-54,white,male,178
11473,193,2016,50-54,white,female,152
11474,193,2016,50-54,black,male,315
11475,193,2016,50-54,black,female,289
11476,193,2016,50-54,asia-pi,male,6
11477,193,2016,50-54,asia-pi,female,7
11478,193,2016,50-54,hisp-lt,male,12
11479,193,2016,50-54,hisp-lt,female,11
11480,193,2016,50-54,native-am,male,1
11481,193,2016,50-54,native-am,female,0
11482,193,2016,50-54,other,male,3
11483,193,2016,50-54,other,female,5
11484,193,2016,55-59,white,male,160
11485,193,2016,55-59,white,female,182
11486,193,2016,55-59,black,male,307
11487,193,2016,55-59,black,female,333
11488,193,2016,55-59,asia-pi,male,7
11489,193,2016,55-59,asia-pi,female,6
11490,193,2016,55-59,hisp-lt,male,12
11491,193,2016,55-59,hisp-lt,female,6
11492,193,2016,55-59,native-am,male,0
11493,193,2016,55-59,native-am,female,2
11494,193,2016,55-59,other,male,1
11495,193,2016,55-59,other,female,7
11496,193,2016,60-64,white,male,214
11497,193,2016,60-64,white,female,199
11498,193,2016,60-64,black,male,226
11499,193,2016,60-64,black,female,262
11500,193,2016,60-64,asia-pi,male,9
11501,193,2016,60-64,asia-pi,female,12
11502,193,2016,60-64,hisp-lt,male,8
11503,193,2016,60-64,hisp-lt,female,4
11504,193,2016,60-64,native-am,male,0
11505,193,2016,60-64,native-am,female,0
11506,193,2016,60-64,other,male,1
11507,193,2016,60-64,other,female,2
11508,193,2016,65+,white,male,530
11509,193,2016,65+,white,female,514
11510,193,2016,65+,black,male,430
11511,193,2016,65+,black,female,636
11512,193,2016,65+,asia-pi,male,8
11513,193,2016,65+,asia-pi,female,8
11514,193,2016,65+,hisp-lt,male,9
11515,193,2016,65+,hisp-lt,female,11
11516,193,2016,65+,native-am,male,2
